Player,Year,Minutos_Jugados,Puntos_Totales,Tiros_Campo_Encestados,Tiros_Campo_Intentados,Triples_Encestados,Triples_Intentados,Tiros_Libres_Encestados,Tiros_Libres_Intentados,Rebotes_Ofensivos,Rebotes_Defensivos,Rebotes_Totales,Asistencias,Robos,Bloqueos,Pérdidas,Faltas_Personales,Victorias,Derrotas,Doble_Dobles,Triple_Dobles
Keyon Dooling,2013,11.7,4.4,1.4,3.0,0.7,1.7,0.9,1.0,0.0,0.1,0.1,1.1,0.1,0.0,0.7,1.1,0,0,0,0
Khalid El-Amin,2001,18.7,6.3,2.3,6.2,0.6,1.7,1.1,1.4,0.4,1.2,1.6,2.9,1.0,0.0,1.1,2.0,0,0,1,1
Khalid Reeves,1995,21.8,9.2,3.1,6.9,1.0,2.6,2.1,2.9,0.8,2.0,2.8,4.3,1.1,0.1,2.0,2.1,0,0,1,1
Khalid Reeves,1996,50.6,17.4,5.9,13.9,1.6,5.4,4.0,5.2,1.2,3.7,4.8,7.4,2.2,0.30000000000000004,3.8,6.8,0,0,3,3
Khalid Reeves,1997,73.2,24.3,9.0,23.2,3.3,10.1,2.8,3.8,1.8,4.1,6.1,11.3,1.8,0.4,5.3,8.0,0,0,3,3
Khalid Reeves,1998,23.8,8.7,3.0,7.2,0.7,1.9,2.0,2.6,0.7,1.6,2.3,2.8,1.0,0.1,1.6,2.4,0,0,1,1
Khalid Reeves,1999,10.2,2.3,0.7,1.9,0.1,0.3,0.7,1.3,0.3,0.4,0.6,1.0,0.4,0.0,0.6,1.2,0,0,1,0
Khalid Reeves,2000,16.0,3.7,1.0,4.0,0.0,1.0,1.7,1.7,0.7,0.7,1.3,4.3,0.7,0.0,2.0,2.7,0,0,1,0
Khem Birch,2018,13.8,4.2,1.6,3.0,0.0,0.0,1.0,1.5,1.7,2.6,4.3,0.8,0.4,0.5,0.5,1.3,0,0,1,1
Khem Birch,2019,12.9,4.8,1.8,3.0,0.0,0.0,1.2,1.7,1.6,2.2,3.8,0.8,0.4,0.6,0.4,1.4,0,0,1,1
Khem Birch,2020,19.2,4.4,1.5,3.0,0.0,0.0,1.4,2.1,1.9,2.7,4.6,1.0,0.4,0.5,0.6,1.9,0,0,1,1
Khem Birch,2021,73.0,24.4,9.8,19.1,0.8,2.8000000000000003,4.2,6.0,8.0,10.4,18.5,4.3,2.2,2.5,2.3,5.5,0,0,3,3
Khris Middleton,2013,17.6,6.1,2.3,5.2,0.5,1.7,1.0,1.2,0.1,1.7,1.9,1.0,0.6,0.1,0.4,2.0,0,0,1,1
Khris Middleton,2014,30.0,12.1,4.6,10.4,1.5,3.5,1.4,1.7,0.7,3.0,3.8,2.1,1.0,0.2,1.5,3.0,0,0,1,1
Khris Middleton,2015,30.1,13.4,5.1,11.0,1.4,3.4,1.7,2.0,0.6,3.8,4.4,2.3,1.5,0.1,1.4,2.3,0,0,1,1
Khris Middleton,2016,36.1,18.2,6.4,14.5,1.8,4.6,3.5,3.9,0.6,3.3,3.8,4.2,1.7,0.2,2.3,2.6,0,0,1,1
Khris Middleton,2017,30.7,14.7,5.2,11.5,1.6,3.6,2.8,3.2,0.4,3.9,4.2,3.4,1.4,0.2,2.2,2.7,0,0,1,1
Khris Middleton,2018,36.4,20.1,7.2,15.5,1.8,5.0,3.9,4.4,0.5,4.7,5.2,4.0,1.5,0.3,2.3,3.3,0,0,1,1
Khris Middleton,2019,31.1,18.3,6.6,14.9,2.3,6.2,2.8,3.4,0.6,5.3,6.0,4.3,1.0,0.1,2.3,2.2,0,0,1,1
Khris Middleton,2020,29.9,20.9,7.6,15.3,2.4,5.7,3.4,3.7,0.7,5.5,6.2,4.3,0.9,0.1,2.2,2.3,0,0,1,1
Khris Middleton,2021,33.4,20.4,7.5,15.8,2.2,5.4,3.1,3.5,0.8,5.2,6.0,5.4,1.1,0.1,2.6,2.4,0,0,1,1
Khyri Thomas,2019,7.5,2.3,0.8,2.7,0.4,1.3,0.3,0.4,0.2,0.6,0.8,0.3,0.3,0.2,0.2,0.8,0,0,1,0
Khyri Thomas,2020,7.6,2.1,0.6,2.1,0.6,1.8,0.3,0.5,0.1,0.0,0.1,0.4,0.4,0.0,0.4,1.1,0,0,0,0
Khyri Thomas,2021,30.6,16.4,6.4,13.2,1.8,5.4,1.8,1.8,1.4,2.2,3.6,5.0,1.8,1.2,1.2,1.6,0,0,1,1
Kiki Vandeweghe,1991,32.3,16.3,6.1,12.4,0.7,1.9,3.5,3.8,1.0,1.4,2.4,1.5,0.6,0.1,1.4,1.6,0,0,1,1
Kiki Vandeweghe,1992,14.3,7.0,2.8,5.7,0.4,1.0,1.0,1.2,0.5,0.9,1.3,0.9,0.2,0.1,0.4,1.3,0,0,1,1
Kiki Vandeweghe,1993,12.0,6.2,2.2,5.0,0.3,0.9,1.4,1.6,0.3,0.9,1.2,0.6,0.3,0.2,0.5,1.1,0,0,1,1
Killian Hayes,2021,25.8,6.8,2.7,7.7,0.8,2.8,0.5,0.7,0.2,2.4,2.7,5.3,1.0,0.4,3.2,2.2,0,0,1,1
Killian Tillie,2021,10.1,3.2,1.1,3.2,0.6,1.8,0.5,0.6,0.3,1.0,1.3,0.4,0.3,0.4,0.1,1.1,0,0,1,0
Kim English,2013,9.9,2.9,1.0,2.7,0.3,1.2,0.5,0.7,0.2,0.7,0.9,0.6,0.4,0.1,0.5,1.1,0,0,1,1
Kira Lewis Jr.,2021,16.7,6.4,2.4,6.2,0.7,2.2,0.8,0.9,0.2,1.1,1.3,2.3,0.7,0.2,0.6,1.6,0,0,1,1
Kirk Haston,2002,5.1,1.7,0.7,2.6,0.0,0.2,0.3,0.5,0.3,1.0,1.3,0.3,0.0,0.1,0.2,0.6,0,0,1,0
Kirk Haston,2003,4.8,0.5,0.2,1.4,0.0,0.3,0.2,0.3,0.0,0.6,0.6,0.3,0.0,0.4,0.6,0.8,0,0,0,0
Kirk Hinrich,2004,35.6,12.0,4.2,10.8,1.9,4.9,1.8,2.2,0.6,2.9,3.4,6.8,1.3,0.3,2.7,3.6,0,0,1,1
Kirk Hinrich,2005,36.4,15.7,5.8,14.6,1.9,5.3,2.2,2.8,0.4,3.5,3.9,6.4,1.6,0.3,2.3,3.2,0,0,1,1
Kirk Hinrich,2006,36.5,15.9,5.6,13.3,1.6,4.2,3.2,3.9,0.4,3.2,3.6,6.3,1.2,0.3,2.3,3.1,0,0,1,1
Kirk Hinrich,2007,35.5,16.6,5.9,13.3,1.8,4.2,3.0,3.6,0.4,3.0,3.4,6.3,1.3,0.3,2.4,3.4,0,0,1,1
Kirk Hinrich,2008,31.7,11.5,4.4,10.6,1.1,3.2,1.6,1.9,0.4,2.9,3.3,6.0,1.2,0.3,2.1,3.0,0,0,1,1
Kirk Hinrich,2009,26.3,9.9,3.6,8.2,1.4,3.3,1.3,1.7,0.3,2.1,2.4,3.9,1.3,0.4,1.7,2.5,0,0,1,1
Kirk Hinrich,2010,33.5,10.9,4.2,10.2,1.4,3.8,1.1,1.5,0.3,3.2,3.5,4.5,1.1,0.3,1.5,2.8,0,0,1,1
Kirk Hinrich,2011,89.2,29.9,11.3,25.5,3.2,8.1,4.0,4.9,0.8999999999999999,6.5,7.4,11.7,3.0,0.7,5.0,7.9,0,0,3,3
Kirk Hinrich,2012,25.8,6.6,2.5,6.1,1.0,2.8,0.5,0.7,0.2,1.9,2.1,2.8,0.8,0.2,1.2,2.1,0,0,1,1
Kirk Hinrich,2013,29.4,7.7,2.7,7.0,1.2,3.0,1.2,1.6,0.3,2.4,2.6,5.2,1.1,0.4,1.7,3.2,0,0,1,1
Kirk Hinrich,2014,29.0,9.1,3.3,8.5,1.2,3.3,1.3,1.7,0.4,2.2,2.6,3.9,1.1,0.4,1.6,2.8,0,0,1,1
Kirk Hinrich,2015,24.4,5.7,2.2,5.8,0.9,2.5,0.5,0.8,0.3,1.5,1.8,2.2,0.7,0.2,1.1,2.2,0,0,1,1
Kirk Hinrich,2016,36.5,7.3,2.6,7.199999999999999,1.3,3.4000000000000004,0.7,0.8,0.5,3.8,4.3,4.6,0.9,0.1,1.8,3.3,0,0,3,2
Kirk Penney,2004,9.0,1.5,0.5,3.0,0.5,1.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.5,0.5,0,0,0,0
Kirk Penney,2005,3.0,0.5,0.3,0.8,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.5,0.0,0,0,0,0
Kirk Snyder,2005,13.3,5.0,1.8,4.8,0.4,1.3,0.9,1.4,0.7,1.0,1.8,0.5,0.4,0.3,0.9,1.7,0,0,1,1
Kirk Snyder,2006,19.3,8.0,3.0,6.7,0.7,1.9,1.3,1.7,0.8,1.6,2.4,1.5,0.4,0.3,1.0,1.6,0,0,1,1
Kirk Snyder,2007,14.4,4.9,1.7,3.7,0.3,1.1,1.3,1.9,0.4,1.7,2.1,1.0,0.3,0.3,0.7,1.3,0,0,1,1
Kirk Snyder,2008,55.3,19.5,7.2,14.4,0.4,2.1,4.6,6.5,2.3,6.8,9.0,4.800000000000001,1.4,1.0,3.6,4.0,0,0,3,2
Kiwane Lemorris Garris,1998,8.0,2.4,0.8,2.3,0.2,0.5,0.7,0.9,0.1,0.6,0.7,1.0,0.3,0.0,0.5,0.8,0,0,1,1
Kiwane Lemorris Garris,2000,7.7,1.3,0.7,3.3,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.0,0,0,0,0
Klay Thompson,2012,24.4,12.5,4.8,10.9,1.7,4.1,1.2,1.4,0.4,2.1,2.4,2.0,0.7,0.3,1.6,2.3,0,0,1,1
Klay Thompson,2013,35.8,16.6,6.2,14.7,2.6,6.4,1.6,1.9,0.4,3.3,3.7,2.2,1.0,0.5,1.9,2.9,0,0,1,1
Klay Thompson,2014,35.4,18.4,6.9,15.5,2.8,6.6,1.8,2.3,0.5,2.6,3.1,2.2,0.9,0.5,1.7,2.9,0,0,1,1
Klay Thompson,2015,31.9,21.7,7.8,16.9,3.1,7.1,2.9,3.3,0.4,2.9,3.2,2.9,1.1,0.8,1.9,1.6,0,0,1,1
Klay Thompson,2016,33.3,22.1,8.1,17.3,3.5,8.1,2.4,2.8,0.4,3.4,3.8,2.1,0.8,0.6,1.7,1.9,0,0,1,1
Klay Thompson,2017,34.0,22.3,8.3,17.6,3.4,8.3,2.4,2.8,0.6,3.0,3.7,2.1,0.8,0.5,1.6,1.8,0,0,1,1
Klay Thompson,2018,34.3,20.0,7.9,16.2,3.1,7.1,1.1,1.3,0.4,3.4,3.8,2.5,0.8,0.5,1.8,1.6,0,0,1,1
Klay Thompson,2019,34.0,21.5,8.4,18.0,3.1,7.7,1.7,2.0,0.5,3.4,3.8,2.4,1.1,0.6,1.5,2.0,0,0,1,1
Kobe Bryant*,1997,15.5,7.6,2.5,5.9,0.7,1.9,1.9,2.3,0.7,1.2,1.9,1.3,0.7,0.3,1.6,1.4,0,0,1,1
Kobe Bryant*,1998,26.0,15.4,4.9,11.6,0.9,2.8,4.6,5.8,1.0,2.1,3.1,2.5,0.9,0.5,2.0,2.3,0,0,1,1
Kobe Bryant*,1999,37.9,19.9,7.2,15.6,0.5,2.0,4.9,5.8,1.1,4.2,5.3,3.8,1.4,1.0,3.1,3.1,0,0,1,1
Kobe Bryant*,2000,38.2,22.5,8.4,17.9,0.7,2.2,5.0,6.1,1.6,4.7,6.3,4.9,1.6,0.9,2.8,3.3,0,0,1,1
Kobe Bryant*,2001,40.9,28.5,10.3,22.2,0.9,2.9,7.0,8.2,1.5,4.3,5.9,5.0,1.7,0.6,3.2,3.3,0,0,1,1
Kobe Bryant*,2002,38.3,25.2,9.4,20.0,0.4,1.7,6.1,7.4,1.4,4.1,5.5,5.5,1.5,0.4,2.8,2.9,0,0,1,1
Kobe Bryant*,2003,41.5,30.0,10.6,23.5,1.5,4.0,7.3,8.7,1.3,5.6,6.9,5.9,2.2,0.8,3.5,2.7,0,0,1,1
Kobe Bryant*,2004,37.6,24.0,7.9,18.1,1.1,3.3,7.0,8.2,1.6,3.9,5.5,5.1,1.7,0.4,2.6,2.7,0,0,1,1
Kobe Bryant*,2005,40.7,27.6,8.7,20.1,2.0,5.9,8.2,10.1,1.4,4.5,5.9,6.0,1.3,0.8,4.1,2.6,0,0,1,1
Kobe Bryant*,2006,41.0,35.4,12.2,27.2,2.3,6.5,8.7,10.2,0.9,4.4,5.3,4.5,1.8,0.4,3.1,2.9,0,0,1,1
Kobe Bryant*,2007,40.8,31.6,10.6,22.8,1.8,5.2,8.7,10.0,1.0,4.7,5.7,5.4,1.4,0.5,3.3,2.7,0,0,1,1
Kobe Bryant*,2008,38.9,28.3,9.5,20.6,1.8,5.1,7.6,9.0,1.1,5.2,6.3,5.4,1.8,0.5,3.1,2.8,0,0,1,1
Kobe Bryant*,2009,36.1,26.8,9.8,20.9,1.4,4.1,5.9,6.9,1.1,4.1,5.2,4.9,1.5,0.5,2.6,2.3,0,0,1,1
Kobe Bryant*,2010,38.8,27.0,9.8,21.5,1.4,4.1,6.0,7.4,1.1,4.3,5.4,5.0,1.5,0.3,3.2,2.6,0,0,1,1
Kobe Bryant*,2011,33.9,25.3,9.0,20.0,1.4,4.3,5.9,7.1,1.0,4.1,5.1,4.7,1.2,0.1,3.0,2.1,0,0,1,1
Kobe Bryant*,2012,38.5,27.9,9.9,23.0,1.5,4.9,6.6,7.8,1.1,4.3,5.4,4.6,1.2,0.3,3.5,1.8,0,0,1,1
Kobe Bryant*,2013,38.6,27.3,9.5,20.4,1.7,5.2,6.7,8.0,0.8,4.7,5.6,6.0,1.4,0.3,3.7,2.2,0,0,1,1
Kobe Bryant*,2014,29.5,13.8,5.2,12.2,0.5,2.7,3.0,3.5,0.3,4.0,4.3,6.3,1.2,0.2,5.7,1.5,0,0,1,1
Kobe Bryant*,2015,34.5,22.3,7.6,20.4,1.5,5.3,5.6,6.9,0.7,4.9,5.7,5.6,1.3,0.2,3.7,1.9,0,0,1,1
Kobe Bryant*,2016,28.2,17.6,6.0,16.9,2.0,7.1,3.5,4.3,0.6,3.1,3.7,2.8,0.9,0.2,2.0,1.7,0,0,1,1
Kobi Simmons,2018,20.1,6.1,2.5,5.9,0.3,1.2,0.8,0.8,0.4,1.1,1.6,2.1,0.6,0.2,1.4,1.9,0,0,1,1
Kobi Simmons,2019,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Korleone Young,1999,5.0,4.3,1.7,3.3,0.3,1.3,0.7,0.7,0.7,0.7,1.3,0.3,0.0,0.0,0.3,1.0,0,0,0,0
Kornél Dávid,1999,18.0,6.2,2.2,4.9,0.0,0.0,1.8,2.2,1.4,2.1,3.5,0.8,0.5,0.3,1.0,1.8,0,0,1,1
Kornél Dávid,2000,37.0,13.9,5.2,12.100000000000001,0.0,0.2,3.5,4.5,2.3,4.4,6.6,1.3,1.7,0.4,2.5,4.9,0,0,2,2
Kornél Dávid,2001,22.799999999999997,6.8,2.8,5.8,0.0,0.0,1.1,1.3,1.7,4.1,5.699999999999999,0.8,0.7000000000000001,0.4,1.2000000000000002,3.0,0,0,3,0
Kosta Koufos,2009,11.8,4.7,2.0,3.9,0.0,0.0,0.8,1.1,1.0,1.8,2.9,0.4,0.3,0.6,0.5,1.5,0,0,1,1
Kosta Koufos,2010,4.8,1.5,0.6,1.3,0.0,0.0,0.3,0.4,0.4,0.8,1.3,0.2,0.1,0.1,0.4,0.7,0,0,1,0
Kosta Koufos,2011,26.2,10.8,4.5,9.6,0.0,0.1,1.9000000000000001,3.2,3.6,4.5,8.1,0.30000000000000004,0.6000000000000001,1.5,1.7,3.3,0,0,3,2
Kosta Koufos,2012,16.5,5.5,2.4,4.0,0.0,0.0,0.7,1.1,2.0,3.4,5.4,0.3,0.5,0.9,0.7,2.0,0,0,1,1
Kosta Koufos,2013,22.4,8.0,3.6,6.3,0.0,0.0,0.7,1.3,2.6,4.3,6.9,0.4,0.5,1.3,0.7,3.0,0,0,1,1
Kosta Koufos,2014,16.9,6.4,2.8,5.7,0.0,0.0,0.8,1.2,2.0,3.2,5.2,0.5,0.4,0.9,0.8,2.3,0,0,1,1
Kosta Koufos,2015,16.6,5.2,2.2,4.4,0.0,0.0,0.7,1.0,1.5,3.8,5.3,0.5,0.4,0.8,0.9,1.8,0,0,1,1
Kosta Koufos,2016,19.0,6.8,3.0,5.7,0.0,0.0,0.7,1.3,2.2,3.3,5.4,0.4,0.5,0.9,0.6,2.4,0,0,1,1
Kosta Koufos,2017,20.0,6.6,3.0,5.5,0.0,0.0,0.5,0.9,1.7,4.0,5.7,0.7,0.5,0.7,0.9,2.4,0,0,1,1
Kosta Koufos,2018,19.6,6.7,3.1,5.5,0.0,0.0,0.5,1.0,2.1,4.5,6.6,1.2,0.7,0.5,0.7,2.1,0,0,1,1
Kosta Koufos,2019,12.0,3.7,1.7,3.6,0.0,0.0,0.2,0.6,1.2,3.0,4.2,0.9,0.4,0.4,0.6,1.6,0,0,1,1
Kosta Perovi?,2008,5.4,1.4,0.4,1.4,0.0,0.0,0.6,0.9,0.9,1.0,1.9,0.1,0.0,0.3,0.1,0.9,0,0,0,0
Kostas Antetokounmpo,2019,5.5,1.0,0.0,1.5,0.0,0.0,1.0,2.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0,0,0,0
Kostas Antetokounmpo,2020,4.0,1.4,0.6,0.6,0.0,0.0,0.2,0.4,0.4,0.2,0.6,0.4,0.0,0.0,0.2,0.4,0,0,0,0
Kostas Antetokounmpo,2021,3.7,0.8,0.2,0.7,0.0,0.0,0.4,0.9,0.3,1.0,1.3,0.1,0.1,0.3,0.7,0.5,0,0,1,0
Kostas Papanikolaou,2015,18.5,4.2,1.6,4.6,0.7,2.5,0.3,0.4,0.9,1.8,2.7,2.0,0.7,0.3,1.3,1.7,0,0,1,1
Kostas Papanikolaou,2016,11.3,2.6,0.9,2.5,0.4,1.2,0.3,0.5,0.3,1.2,1.5,0.6,0.5,0.2,0.8,0.9,0,0,1,1
Kris Dunn,2017,17.1,3.8,1.5,4.0,0.3,0.9,0.5,0.8,0.3,1.8,2.1,2.4,1.0,0.5,1.1,2.3,0,0,1,1
Kris Dunn,2018,29.3,13.4,5.5,12.8,0.8,2.6,1.6,2.2,0.5,3.8,4.3,6.0,2.0,0.5,2.9,3.3,0,0,1,1
Kris Dunn,2019,30.2,11.3,4.7,11.0,0.7,2.1,1.2,1.5,0.4,3.7,4.1,6.0,1.5,0.5,2.3,3.6,0,0,1,1
Kris Dunn,2020,24.9,7.3,3.0,6.7,0.6,2.2,0.8,1.1,0.5,3.2,3.6,3.4,2.0,0.3,1.3,3.1,0,0,1,1
Kris Dunn,2021,11.3,1.3,0.3,3.0,0.0,0.5,0.8,1.0,0.0,1.5,1.5,0.5,0.5,0.5,0.8,2.5,0,0,0,0
Kris Humphries,2005,13.0,4.1,1.7,4.3,0.0,0.1,0.7,1.5,1.1,1.9,2.9,0.6,0.4,0.3,0.8,1.4,0,0,1,1
Kris Humphries,2006,10.0,3.0,1.2,3.3,0.0,0.1,0.5,1.0,0.9,1.6,2.5,0.5,0.4,0.3,0.5,1.3,0,0,1,1
Kris Humphries,2007,11.2,3.8,1.5,3.1,0.0,0.0,0.9,1.3,1.3,1.8,3.1,0.3,0.2,0.4,0.5,1.6,0,0,1,1
Kris Humphries,2008,13.2,5.7,2.3,4.8,0.0,0.0,1.1,1.8,1.3,2.4,3.7,0.4,0.4,0.4,0.7,1.5,0,0,1,1
Kris Humphries,2009,9.1,3.9,1.3,3.1,0.0,0.0,1.3,1.7,0.8,1.6,2.4,0.3,0.3,0.2,0.3,1.1,0,0,1,0
Kris Humphries,2010,50.9,20.4,7.6,17.2,0.0,0.0,5.1,7.8999999999999995,5.1,10.6,15.7,1.4,1.5,1.9,2.7,6.1,0,0,3,3
Kris Humphries,2011,27.9,10.0,4.1,7.9,0.0,0.0,1.7,2.6,3.0,7.4,10.4,1.1,0.4,1.1,1.4,2.3,0,0,1,1
Kris Humphries,2012,34.9,13.8,5.2,10.8,0.0,0.0,3.4,4.5,3.8,7.2,11.0,1.5,0.8,1.2,1.9,2.8,0,0,1,1
Kris Humphries,2013,18.3,5.8,2.1,4.8,0.0,0.0,1.5,1.9,1.9,3.7,5.6,0.5,0.2,0.5,0.9,2.0,0,0,1,1
Kris Humphries,2014,19.9,8.4,3.3,6.7,0.0,0.0,1.7,2.1,1.8,4.1,5.9,1.0,0.4,0.9,0.9,2.0,0,0,1,1
Kris Humphries,2015,21.0,8.0,3.3,7.0,0.0,0.1,1.4,1.8,1.8,4.7,6.5,0.9,0.5,0.4,0.7,2.0,0,0,1,1
Kris Humphries,2016,64.9,26.6,9.3,25.0,2.6,8.4,5.3,6.800000000000001,5.8,13.9,19.599999999999998,3.7,1.7000000000000002,1.7,3.0999999999999996,7.4,0,0,4,3
Kris Humphries,2017,12.3,4.6,1.6,3.8,0.3,1.0,1.1,1.5,1.1,2.6,3.7,0.5,0.3,0.4,0.5,1.2,0,0,1,1
Kris Joseph,2013,16.9,2.5999999999999996,0.5,4.0,0.0,0.8999999999999999,1.5,2.5,0.30000000000000004,1.7999999999999998,2.0,0.30000000000000004,1.1,0.0,0.5,0.8999999999999999,0,0,0,0
Kristaps Porzi??is,2016,28.4,14.3,5.2,12.3,1.1,3.4,2.8,3.3,1.8,5.5,7.3,1.3,0.7,1.9,1.7,2.8,0,0,1,1
Kristaps Porzi??is,2017,32.8,18.1,6.7,14.9,1.7,4.8,3.0,3.8,1.7,5.5,7.2,1.5,0.7,2.0,1.8,3.7,0,0,1,1
Kristaps Porzi??is,2018,32.4,22.7,8.1,18.5,1.9,4.8,4.5,5.7,1.3,5.3,6.6,1.2,0.8,2.4,1.9,2.9,0,0,1,1
Kristaps Porzi??is,2020,31.8,20.4,7.0,16.4,2.5,7.1,4.0,5.0,1.8,7.7,9.5,1.8,0.7,2.0,1.6,3.2,0,0,1,1
Kristaps Porzi??is,2021,30.9,20.1,7.6,15.9,2.3,6.0,2.7,3.2,1.9,7.0,8.9,1.6,0.5,1.3,1.2,2.7,0,0,1,1
Kurk Lee,1991,5.5,1.4,0.4,1.5,0.1,0.3,0.5,0.6,0.1,0.5,0.6,0.7,0.2,0.0,0.4,0.8,0,0,1,1
Kurt Rambis,1991,14.5,3.6,1.3,2.7,0.0,0.0,1.0,1.4,1.2,3.0,4.3,1.0,0.4,0.2,0.7,1.7,0,0,1,1
Kurt Rambis,1992,13.6,3.2,1.4,2.9,0.0,0.0,0.5,0.6,0.8,3.0,3.8,1.3,0.4,0.5,0.9,1.6,0,0,1,1
Kurt Rambis,1993,31.299999999999997,6.8,2.6,5.0,0.0,0.0,1.4,2.2,2.6,5.1000000000000005,7.7,1.7,1.7999999999999998,0.6,2.3,4.1,0,0,2,2
Kurt Rambis,1994,12.7,3.3,1.2,2.3,0.0,0.0,0.9,1.4,1.7,2.1,3.8,0.6,0.4,0.5,0.5,1.8,0,0,1,1
Kurt Rambis,1995,7.5,1.7,0.7,1.3,0.0,0.0,0.3,0.5,0.4,0.9,1.3,0.6,0.1,0.3,0.3,1.3,0,0,1,1
Kurt Thomas,1996,22.4,9.0,3.7,7.4,0.0,0.0,1.6,2.4,1.6,4.3,5.9,0.6,0.6,0.5,1.3,3.7,0,0,1,1
Kurt Thomas,1997,20.8,6.3,2.2,5.8,0.0,0.1,1.9,2.6,1.7,4.2,5.9,0.5,0.7,0.5,1.4,3.7,0,0,1,1
Kurt Thomas,1998,14.6,7.4,3.4,9.0,0.0,0.0,0.6,0.6,1.6,3.2,4.8,0.6,0.2,0.0,2.0,3.8,0,0,1,0
Kurt Thomas,1999,23.6,8.1,3.4,7.4,0.0,0.0,1.3,2.2,1.6,4.1,5.7,1.1,0.9,0.3,1.5,3.2,0,0,1,1
Kurt Thomas,2000,24.6,8.0,3.4,6.7,0.0,0.0,1.3,1.6,1.8,4.5,6.3,1.0,0.6,0.5,1.3,3.5,0,0,1,1
Kurt Thomas,2001,27.6,10.4,4.1,8.0,0.0,0.0,2.2,2.7,2.2,4.5,6.7,0.8,0.8,0.9,1.3,3.7,0,0,1,1
Kurt Thomas,2002,33.8,13.9,5.6,11.4,0.0,0.1,2.6,3.2,2.6,6.5,9.1,1.1,0.9,1.0,1.9,4.2,0,0,1,1
Kurt Thomas,2003,31.8,14.0,6.1,12.7,0.0,0.0,1.7,2.3,2.0,5.9,7.9,2.0,1.0,1.2,1.7,4.2,0,0,1,1
Kurt Thomas,2004,31.9,11.1,4.9,10.4,0.0,0.0,1.3,1.6,1.8,6.5,8.3,1.9,0.7,1.0,1.7,3.7,0,0,1,1
Kurt Thomas,2005,35.7,11.5,5.3,11.3,0.0,0.1,0.8,1.1,2.1,8.3,10.4,2.0,0.9,1.0,1.2,3.9,0,0,1,1
Kurt Thomas,2006,26.6,8.6,3.6,7.4,0.0,0.0,1.4,1.7,1.9,5.9,7.8,1.1,0.4,1.0,1.1,3.6,0,0,1,1
Kurt Thomas,2007,18.0,4.6,1.9,3.9,0.0,0.0,0.8,1.1,1.3,4.4,5.7,0.4,0.4,0.4,0.5,2.3,0,0,1,1
Kurt Thomas,2008,66.5,18.3,8.1,16.7,0.0,0.0,2.2,3.3000000000000003,5.4,15.5,20.9,2.8,2.4000000000000004,2.3,2.0,7.800000000000001,0,0,3,3
Kurt Thomas,2009,17.8,4.3,1.9,3.8,0.0,0.0,0.5,0.6,1.7,3.4,5.1,0.8,0.4,0.7,0.5,2.2,0,0,1,1
Kurt Thomas,2010,15.0,3.0,1.4,3.0,0.0,0.0,0.2,0.2,1.2,3.0,4.2,0.7,0.4,0.7,0.7,2.3,0,0,1,1
Kurt Thomas,2011,22.7,4.1,1.8,3.6,0.0,0.0,0.4,0.6,1.4,4.3,5.8,1.2,0.6,0.8,0.8,3.2,0,0,1,1
Kurt Thomas,2012,15.2,3.0,1.4,3.0,0.0,0.0,0.3,0.4,0.7,2.8,3.5,0.9,0.5,0.6,0.6,2.3,0,0,1,1
Kurt Thomas,2013,10.1,2.5,1.2,2.1,0.0,0.0,0.2,0.3,0.6,1.7,2.3,0.5,0.3,0.4,0.2,1.3,0,0,1,1
Kwame Brown,2002,14.3,4.5,1.6,4.3,0.0,0.0,1.2,1.7,1.1,2.4,3.5,0.8,0.3,0.5,0.8,1.8,0,0,1,1
Kwame Brown,2003,22.2,7.4,2.8,6.3,0.0,0.0,1.8,2.7,1.6,3.7,5.3,0.7,0.6,1.0,1.4,2.0,0,0,1,1
Kwame Brown,2004,30.3,10.9,3.9,8.0,0.0,0.0,3.1,4.5,2.4,5.0,7.4,1.5,0.9,0.7,1.9,1.9,0,0,1,1
Kwame Brown,2005,21.6,7.0,2.6,5.6,0.0,0.0,1.8,3.1,1.7,3.2,4.9,0.9,0.6,0.4,1.6,2.7,0,0,1,1
Kwame Brown,2006,27.5,7.4,2.8,5.4,0.0,0.0,1.8,3.3,2.5,4.0,6.6,1.0,0.4,0.6,1.4,2.7,0,0,1,1
Kwame Brown,2007,27.6,8.4,3.5,5.9,0.0,0.0,1.4,3.3,2.0,4.0,6.0,1.8,1.0,1.2,1.9,3.0,0,0,1,1
Kwame Brown,2008,54.5,14.0,5.5,10.8,0.0,0.0,3.1,7.699999999999999,3.9000000000000004,10.399999999999999,14.4,3.5,1.7,1.7,3.8000000000000003,6.300000000000001,0,0,3,3
Kwame Brown,2009,17.2,4.2,1.6,2.9,0.0,0.0,1.1,2.1,1.6,3.4,5.0,0.6,0.4,0.4,0.9,2.4,0,0,1,1
Kwame Brown,2010,13.8,3.3,1.3,2.6,0.0,0.0,0.7,2.0,1.1,2.6,3.7,0.5,0.3,0.3,0.9,1.9,0,0,1,1
